codigo,n_anpc,ano,mes,dia,data_alerta,hora_alerta,data_extincao,hora_extincao,data_1intervencao,hora_1intervencao,distrito,concelho,freguesia,local,dico_ine,lat,lon,x_militar,y_militar,coord_fonte,area_total_ha,area_povoamento_ha,area_mato_ha,area_agricola_ha,tipo,causa_codigo,causa_tipo,reacendimento,incendio_florestal,incendio_agricola,queimada,duracao_h
DM9016094,14312.0,2001,8,11,2001-08-11,13:33:00,2001-08-12,03:45:00,,,Braga,Fafe,Moreira do Rei,Barbosa,30718,41.475556,-8.099444,202800.0,500700.0,dms_recuperado,203.0,0.0,203.0,0.0,Florestal,,,0,1,0,0,14.2
BI101647,12305.0,2001,8,12,2001-08-12,16:00:00,2001-08-12,21:20:00,2001-08-12,16:06:00,Guarda,Figueira de Castelo Rodrigo,Vale de Afonsinho,VALE DE AFONSINHO,90414,40.901389,-7.060278,290400.0,437500.0,dms_recuperado,918.0,300.0,400.0,218.0,Florestal,4.0,Intencional,0,1,0,0,5.33
TM101821,6578.0,2001,8,12,2001-08-12,11:35:00,2001-08-12,23:45:00,2001-08-12,11:40:00,Vila Real,Boticas,Ardãos,Fragas da Sezeda \ REG,170202,41.775556,-7.599444,244353.0,534172.75,dms_recuperado,422.424,14.32,408.104,0.0,Florestal,2.0,Negligente,0,1,0,0,12.17
TM101827,6589.0,2001,8,12,2001-08-12,13:06:00,2001-08-12,23:00:00,2001-08-12,14:15:00,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,Ribeira das Cortinhas \ RIB,171316,41.415278,-7.596111,244898.0,494169.0,dms_recuperado,323.199,14.11,309.089,0.0,Florestal,4.0,Intencional,0,1,0,0,9.9
DM9017636,14460.0,2001,8,12,2001-08-12,15:58:00,2001-08-14,01:35:00,,,Braga,Cabeceiras de Basto,Cabeceiras de Basto,Gondar¦m,30406,41.556389,-8.026389,208900.0,509700.0,dms_recuperado,110.0,110.0,0.0,0.0,Florestal,,,0,1,0,0,33.62
BI101633,12248.0,2001,8,12,2001-08-12,04:00:00,2001-08-12,06:55:00,2001-08-12,04:15:00,Guarda,Seia,Várzea de Meruge,Vale Moral,91226,40.406944,-7.790278,229100.0,382100.0,dms_recuperado,109.0,108.0,0.0,1.0,Florestal,,,0,1,0,0,2.92
BI101522,12481.0,2001,8,14,2001-08-14,11:38:00,2001-08-15,00:00:00,2001-08-14,11:48:00,Guarda,Guarda,Marmeleiro,Ribeira de Ade,90724,40.462222,-7.078889,289400.0,388700.0,dms_recuperado,922.0,222.0,500.0,200.0,Florestal,,,0,1,0,0,12.37
TM101924,6676.0,2001,8,14,2001-08-14,13:30:00,2001-08-15,03:00:00,2001-08-14,13:30:00,Vila Real,Chaves,Bustelo,Lajedo \ REG,170305,41.791667,-7.506667,252071.0,536020.0,dms_recuperado,217.491,76.86,140.631,0.0,Florestal,4.0,Intencional,0,1,0,0,13.5
BI101658,12774.0,2001,8,17,2001-08-17,12:16:00,2001-08-18,06:15:00,2001-08-17,12:20:00,Guarda,Celorico da Beira,Salgueirais,SALGUEIRAIS,90315,40.568333,-7.422222,260200.0,400200.0,dms_recuperado,1592.0,29.0,1563.0,0.0,Florestal,,,0,1,0,0,17.98
DM9018872,17509.0,2001,8,17,2001-08-17,15:20:00,2001-08-18,06:10:00,,,Aveiro,Arouca,Mansores,Cela,10413,40.926111,-8.343056,182300.0,439700.0,dms_recuperado,226.0,226.0,0.0,0.0,Florestal,2.0,Negligente,0,1,0,0,14.83
TM201482,11618.0,2001,8,17,2001-08-17,15:00:00,2001-08-17,23:50:00,2001-08-17,15:14:00,Bragança,Mogadouro,Vila de Ala,VILA DE ALÁ,40826,41.3225,-6.623333,326400.0,484800.0,dms_recuperado,184.672,160.672,0.0,24.0,Florestal,2.0,Negligente,0,1,0,0,8.83
TM201556,11945.0,2001,8,21,2001-08-21,14:12:00,2001-08-23,02:40:00,2001-08-21,14:25:00,Bragança,Macedo de Cavaleiros,Talhinhas,Ribeiro do Escalão \ RIB,40531,41.523889,-6.756944,314858.0,506987.0,dms_recuperado,135.0,12.0,39.0,84.0,Florestal,2.0,Negligente,0,1,0,0,36.47
BI101732,13145.0,2001,8,21,2001-08-21,12:00:00,2001-08-21,13:50:00,2001-08-21,12:07:00,Guarda,Sabugal,Rebolosa,REBOLOSA,91126,40.42,-6.918056,303100.0,384200.0,dms_recuperado,123.0,23.0,100.0,0.0,Florestal,,,0,1,0,0,1.83
BI101821,13225.0,2001,8,22,2001-08-22,15:12:00,2001-08-22,16:40:00,2001-08-22,15:45:00,Guarda,Pinhel,Pereiro,PEREIRO,91016,40.734444,-7.010833,294800.0,419000.0,dms_recuperado,119.0,2.0,117.0,0.0,Florestal,,,0,1,0,0,1.47
BL1011046,24172.0,2001,8,22,2001-08-22,14:16:00,2001-08-23,00:01:00,2001-08-22,14:21:00,Viseu,Sátão,Ferreira de Aves,Aldeia Nova \ POVI,181704,40.826944,-7.639722,241600.0,428800.0,dms_recuperado,114.0,95.0,19.0,0.0,Florestal,2.0,Negligente,0,1,0,0,9.75
TM201603,12138.0,2001,8,23,2001-08-23,17:15:00,2001-08-24,02:30:00,2001-08-23,18:00:00,Bragança,Macedo de Cavaleiros,Lombo,LOMBO,40519,41.4575,-6.843889,307700.0,499500.0,dms_recuperado,489.58,293.5,194.08,2.0,Florestal,2.0,Negligente,0,1,0,0,9.25
TM1011266,8348.0,2001,8,23,2001-08-23,11:30:00,2001-08-23,12:20:00,2001-08-23,11:30:00,Vila Real,Vila Real,Mouçós,Jorjais \ POV,171417,41.339444,-7.701944,236091.0,485697.0,dms_recuperado,136.357,18.38,106.667,11.31,Florestal,4.0,Intencional,0,1,0,0,0.83
BI101741,13368.0,2001,8,24,2001-08-24,10:30:00,2001-08-25,00:00:00,2001-08-24,10:40:00,Guarda,Almeida,Castelo Bom,CASTELO BOM,90207,40.62,-6.913333,303200.0,406400.0,dms_recuperado,1062.0,11.0,1051.0,0.0,Florestal,,,0,1,0,0,13.5
BL1011376,24436.0,2001,8,24,2001-08-24,15:13:00,2001-08-25,00:30:00,2001-08-24,15:13:00,Viseu,Castro Daire,Mezio,Vale Abrigoso,180311,40.978889,-7.864444,222600.0,445600.0,dms_recuperado,321.0,0.0,321.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,9.28
BI101748,13396.0,2001,8,24,2001-08-24,15:39:00,2001-08-25,00:00:00,2001-08-24,15:49:00,Guarda,Trancoso,Moreira de Rei,A-do-Cavalo,91312,40.868333,-7.310833,269300.0,433600.0,dms_recuperado,319.0,40.0,189.0,90.0,Florestal,,,0,1,0,0,8.35
BI101744,13386.0,2001,8,24,2001-08-24,14:00:00,2001-08-24,21:00:00,2001-08-24,14:15:00,Guarda,Sabugal,Nave,Aldeia da Dona,91120,40.421389,-6.964167,299200.0,384300.0,dms_recuperado,178.0,20.0,100.0,58.0,Florestal,,,0,1,0,0,7.0
BL1011375,24428.0,2001,8,24,2001-08-24,14:40:00,2001-08-25,02:00:00,2001-08-24,14:40:00,Viseu,Mangualde,Santiago de Cassurrães,Quinta de Santo Amaro,180615,40.585833,-7.695833,237000.0,402000.0,dms_recuperado,122.0,2.0,120.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,11.33
BI101761,13439.0,2001,8,25,2001-08-25,03:35:00,2001-08-26,12:00:00,2001-08-25,03:45:00,Guarda,Seia,Sazes da Beira,SAZES DA BEIRA,91219,40.348333,-7.730556,234200.0,375600.0,dms_recuperado,1345.0,747.0,598.0,0.0,Florestal,5.0,Natural,0,1,0,0,32.42
BI101778,13496.0,2001,8,25,2001-08-25,14:23:00,2001-08-26,00:00:00,2001-08-25,14:33:00,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,90408,40.898333,-6.963056,298576.0,437248.0,dms_recuperado,1132.0,127.0,805.0,200.0,Florestal,,,0,1,0,0,9.62
BL1011124,24541.0,2001,8,25,2001-08-25,09:25:00,2001-08-25,12:25:00,2001-08-25,09:49:00,Viseu,Castro Daire,Gosende,Campo Benfeito,180309,40.997222,-7.936944,216500.0,447600.0,dms_recuperado,1069.0,0.0,1069.0,0.0,Florestal,4.0,Intencional,0,1,0,0,3.0
BI201501,17049.0,2001,8,25,2001-08-25,03:25:00,2001-08-28,06:00:00,2001-08-25,03:30:00,Castelo Branco,Fundão,Souto da Casa,SOUTO DA CASA,50426,40.120556,-7.541667,250400.0,350400.0,dms_recuperado,722.5,186.2,536.3,0.0,Florestal,5.0,Natural,0,1,0,0,74.58
BI101767,13447.0,2001,8,25,2001-08-25,04:15:00,2001-08-26,00:00:00,2001-08-25,04:25:00,Guarda,Gouveia,Folgosinho,FOLGOSINHO,90605,40.508611,-7.5125,252600.0,393500.0,dms_recuperado,465.0,86.0,379.0,0.0,Florestal,,,0,1,0,0,19.75
TM1011374,7295.0,2001,8,25,2001-08-25,14:40:00,2001-08-25,22:30:00,2001-08-25,14:50:00,Vila Real,Boticas,Ardãos,Fragão do Fojo \ MTE,170202,41.773056,-7.589167,245218.0,533881.0,dms_recuperado,381.486,0.0,381.486,0.0,Florestal,2.0,Negligente,0,1,0,0,7.83
BI101776,13493.0,2001,8,25,2001-08-25,12:55:00,2001-08-26,12:55:00,2001-08-25,13:00:00,Guarda,Celorico da Beira,Mesquitela,MESQUITELA,90310,40.587778,-7.501111,253500.0,402300.0,dms_recuperado,177.0,13.0,147.0,17.0,Florestal,,,0,1,0,0,24.0
AT901301,60.0,2001,8,25,2001-08-25,02:20:00,2001-08-25,05:25:00,2001-08-25,02:23:00,Portalegre,Portalegre,São Julião,Fraguil,121407,39.281389,-7.2775,273823.0,257401.0,dms_recuperado,154.6875,154.6875,0.0,0.0,Florestal,,,0,1,0,0,3.08
BI101782,13505.0,2001,8,25,2001-08-25,15:30:00,2001-08-26,00:00:00,2001-08-25,15:40:00,Guarda,Seia,Torrozelo,Canadinha,91222,40.3925,-7.763056,231400.0,380500.0,dms_recuperado,137.0,85.0,52.0,0.0,Florestal,,,0,1,0,0,8.5
BL1011235,13502.0,2001,8,25,2001-08-25,15:45:00,2001-08-26,02:00:00,2001-08-25,16:00:00,Guarda,Aguiar da Beira,Souto de Aguiar da Beira,Peroferreiro,90112,40.817222,-7.462222,256600.0,427800.0,dms_recuperado,120.0,20.0,100.0,0.0,Florestal,,,0,1,0,0,10.25
DM3011863,7280.0,2001,8,25,2001-08-25,08:20:00,2001-08-25,08:20:00,,,Vila Real,Ribeira de Pena,Ribeira De Pena (salvador),Escarei,170905,41.523611,-7.832222,225100.0,506100.0,dms_recuperado,110.0,85.0,25.0,0.0,Florestal,,,0,1,0,0,0.0
DM9018282,15400.0,2001,8,25,2001-08-25,14:25:00,2001-08-25,23:15:00,,,Braga,Cabeceiras de Basto,Refojos de Basto,Font¦o,30414,41.512222,-7.966389,213900.0,504800.0,dms_recuperado,106.0,58.0,48.0,0.0,Florestal,4.0,Intencional,0,1,0,0,8.83
TM1011432,7341.0,2001,8,26,2001-08-26,17:40:00,2001-08-27,18:00:00,2001-08-26,18:05:00,Vila Real,Montalegre,Fervidelas,Formiga \ REG,170610,41.765278,-7.909167,218624.0,532927.0,dms_recuperado,110.45,0.0,110.45,0.0,Florestal,2.0,Negligente,0,1,0,0,24.33
TM1011442,7361.0,2001,8,26,2001-08-26,18:00:00,2001-08-26,22:25:00,2001-08-26,18:10:00,Vila Real,Montalegre,Gralhas,GRALHAS,170612,41.854722,-7.709167,235200.0,542900.0,dms_recuperado,100.063,4.0,96.063,0.0,Florestal,2.0,Negligente,0,1,0,0,4.42
TM1011514,11952.0,2001,8,30,2001-08-30,13:45:00,2001-08-30,20:45:00,2001-08-30,15:45:00,Viseu,Lamego,Lazarim,Várzea \ CAS,180511,41.000278,-7.858889,223073.0,447977.0,dms_recuperado,120.476,0.0,120.476,0.0,Florestal,2.0,Negligente,0,1,0,0,7.0
BI101896,14002.0,2001,8,31,2001-08-31,14:05:00,2001-09-01,00:00:00,2001-08-31,14:10:00,Guarda,Almeida,Senouras,SENOURAS,90225,40.6425,-6.926111,302100.0,408900.0,dms_recuperado,349.0,11.0,338.0,0.0,Florestal,,,0,1,0,0,9.92
BI101919,14116.0,2001,9,1,2001-09-01,21:39:00,2001-09-02,16:50:00,2001-09-01,21:49:00,Guarda,Fornos de Algodres,Infias,INFIAS,90507,40.629444,-7.545556,249700.0,406900.0,dms_recuperado,593.0,459.5,132.0,1.5,Florestal,,,0,1,0,0,19.18
BL1011451,25464.0,2001,9,1,2001-09-01,18:10:00,2001-09-04,23:00:00,2001-09-01,18:19:00,Viseu,São Pedro do Sul,Candal,CANDAL \ SF,181603,40.851389,-8.179167,196100.0,431400.0,dms_recuperado,211.0,22.0,189.0,0.0,Florestal,,,0,1,0,0,76.83
TM1011567,12077.0,2001,9,1,2001-09-01,14:43:00,2001-09-01,18:30:00,2001-09-01,15:10:00,Viseu,Lamego,Lazarim,Antas,180511,41.006944,-7.854722,223400.0,448700.0,dms_recuperado,139.0,0.0,139.0,0.0,Florestal,,,0,1,0,0,3.78
DM90112373,18688.0,2001,9,1,2001-09-01,23:00:00,2001-09-01,23:40:00,,,Aveiro,Arouca,Rossas,Carrola,10415,40.914444,-8.322778,184000.0,438400.0,dms_recuperado,100.0,0.0,100.0,0.0,Florestal,,,0,1,0,0,0.67
BI101952,14197.0,2001,9,2,2001-09-02,14:56:00,2001-09-03,00:00:00,2001-09-02,15:04:00,Guarda,Almeida,Almeida,ALMEIDA,90203,40.725278,-6.906389,303626.0,418110.0,dms_recuperado,495.7,30.0,465.7,0.0,Florestal,,,0,1,0,0,9.07
BI101936,14158.0,2001,9,2,2001-09-02,07:00:00,2001-09-03,00:00:00,2001-09-02,07:20:00,Guarda,Seia,Girabolhos,Monte de Girabolhos,91205,40.526667,-7.734167,233800.0,395400.0,dms_recuperado,317.0,106.0,210.0,1.0,Florestal,,,0,1,0,0,17.0
BI101940,14171.0,2001,9,2,2001-09-02,09:55:00,2001-09-03,00:00:00,2001-09-02,10:10:00,Guarda,Gouveia,Freixo da Serra,FIGUEIRÓ DA SERRA,90606,40.541667,-7.500278,253600.0,397200.0,dms_recuperado,240.5,36.5,204.0,0.0,Florestal,,,0,1,0,0,14.08
BL1011446,25625.0,2001,9,3,2001-09-03,00:20:00,2001-09-07,05:40:00,2001-09-03,01:05:00,Viseu,São Pedro do Sul,São Martinho das Moitas,Raso,181613,40.897222,-8.023889,209200.0,436500.0,dms_recuperado,321.0,0.0,321.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,101.33
BL1011259,25831.0,2001,9,4,2001-09-04,10:25:00,2001-09-11,17:00:00,2001-09-04,10:30:00,Viseu,Vouzela,Alcofra,Abelheira \ POV,182401,40.640833,-8.158889,197800.0,408000.0,dms_recuperado,2069.0,700.0,1369.0,0.0,Florestal,4.0,Intencional,0,1,0,0,174.58
BI1011022,14503.0,2001,9,5,2001-09-05,20:50:00,2001-09-05,23:25:00,2001-09-05,21:00:00,Guarda,Fornos de Algodres,Muxagata,MUXAGATA,90511,40.656111,-7.475556,255600.0,409900.0,dms_recuperado,541.0,362.0,167.0,12.0,Florestal,,,1,1,0,0,2.58
BI1011006,14436.0,2001,9,5,2001-09-05,07:00:00,2001-09-05,20:00:00,2001-09-05,07:10:00,Guarda,Gouveia,Arcozelo,LÁGEAS,90602,40.5525,-7.648889,241000.0,398300.0,dms_recuperado,480.0,37.0,442.0,1.0,Florestal,,,0,1,0,0,13.0
TM1011761,12367.0,2001,9,5,2001-09-05,09:15:00,2001-09-05,21:30:00,2001-09-05,11:50:00,Viseu,Lamego,Bigorne,FRAGA DO SEIXO \ VG,180503,41.011111,-7.879722,221317.0,449174.0,dms_recuperado,219.832,0.0,219.832,0.0,Florestal,2.0,Negligente,0,1,0,0,12.25
BL201866,28412.0,2001,9,5,2001-09-05,15:00:00,2001-09-07,23:00:00,2001-09-05,15:15:00,Coimbra,Miranda do Corvo,Miranda do Corvo,Tremoa \ CAS,60902,40.135278,-8.357222,180900.0,351900.0,dms_recuperado,205.8,205.8,0.0,0.0,Florestal,4.0,Intencional,0,1,0,0,56.0
TM201834,13237.0,2001,9,6,2001-09-06,23:15:00,2001-09-07,06:45:00,2001-09-06,23:15:00,Bragança,Torre de Moncorvo,Torre de Moncorvo,Quinta dos Chibos \ CAS,40916,41.178333,-7.0925,287301.0,468229.0,dms_recuperado,160.934,5.85,155.084,0.0,Florestal,2.0,Negligente,0,1,0,0,7.5
TM1011884,7896.0,2001,9,7,2001-09-07,10:18:00,2001-09-08,01:40:00,2001-09-07,10:45:00,Vila Real,Chaves,Outeiro Seco,Senhora da Portela \ CAP,170321,41.775,-7.455278,256353.0,534185.0,dms_recuperado,296.157,73.06,202.067,21.03,Florestal,2.0,Negligente,0,1,0,0,15.37
AG101175,32339.0,2001,9,8,2001-09-08,14:15:00,2001-09-12,10:00:00,2001-09-08,14:15:00,Faro,Silves,Silves,Encherim,81307,37.200278,-8.428333,173770.0,26086.0,dms_recuperado,1255.0,745.0,510.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,91.75
TM201872,14814.0,2001,9,8,2001-09-08,16:17:00,2001-09-08,20:45:00,2001-09-08,17:30:00,Guarda,Vila Nova De Foz Côa,Freixo de Numão,Vale da Rata \ REG,91406,41.076389,-7.197222,278646.0,456786.0,dms_recuperado,394.55,98.77,295.78,0.0,Florestal,,,0,1,0,0,4.47
BL201856,21127.0,2001,9,8,2001-09-08,10:45:00,2001-09-09,23:59:00,2001-09-08,11:30:00,Leiria,Pombal,Vila Cã,Pipa,101514,39.833889,-8.548889,164400.0,318500.0,dms_recuperado,232.0,222.0,10.0,0.0,Florestal,4.0,Intencional,0,1,0,0,37.23
DM901303,0.0,2001,9,8,2001-09-08,18:10:00,2001-09-09,18:10:00,2001-09-09,18:10:00,Viseu,São Pedro do Sul,Manhouce,Quinta da Barreira,181607,40.828611,-8.216944,192927.0,428853.0,dms_recuperado,155.5,146.5,9.0,0.0,Florestal,,,0,1,0,0,24.0
BI1011087,14746.0,2001,9,8,2001-09-08,04:35:00,2001-09-08,12:55:00,2001-09-08,04:45:00,Guarda,Gouveia,Ribamondego,RIBAMONDEGO,90614,40.562778,-7.575556,247200.0,399500.0,dms_recuperado,122.0,0.0,122.0,0.0,Florestal,,,0,1,0,0,8.33
BI201587,18397.0,2001,9,9,2001-09-09,17:44:00,2001-09-13,21:15:00,2001-09-09,17:44:00,Castelo Branco,Covilhã,Sobral de São Miguel,SOBRAL DE SÃO MIGUEL,50322,40.210556,-7.738333,233600.0,360300.0,dms_recuperado,3272.5,1431.5,1841.0,0.0,Florestal,,,0,1,0,0,99.52
BI1011123,14878.0,2001,9,9,2001-09-09,11:55:00,2001-09-10,01:00:00,2001-09-09,12:00:00,Guarda,Seia,Vide,Balocas,91227,40.261111,-7.761389,231600.0,365900.0,dms_recuperado,1317.5,1082.5,235.0,0.0,Florestal,,,0,1,0,0,13.08
BL1011512,26546.0,2001,9,9,2001-09-09,15:10:00,2001-09-09,17:58:00,2001-09-09,15:45:00,Viseu,São Pedro do Sul,Carvalhais,Arada,181604,40.824444,-8.129444,200300.0,428400.0,dms_recuperado,939.0,3.0,936.0,0.0,Florestal,4.0,Intencional,0,1,0,0,2.8
BL201892,21216.0,2001,9,9,2001-09-09,02:45:00,2001-09-09,08:00:00,2001-09-09,02:55:00,Leiria,Porto de Mós,Serro Ventoso,Mato Velho,101613,39.541667,-8.841389,139100.0,286200.0,dms_recuperado,201.0,1.0,200.0,0.0,Florestal,2.0,Negligente,0,1,0,0,5.25
BI201584,18369.0,2001,9,9,2001-09-09,12:55:00,2001-09-11,06:58:00,2001-09-09,12:55:00,Castelo Branco,Penamacor,Aldeia do Bispo,ALDEIA DO BISPO,50702,40.118889,-7.163889,282600.0,350500.0,dms_recuperado,175.0,175.0,0.0,0.0,Florestal,,,0,1,0,0,42.05
BI1011151,14845.0,2001,9,9,2001-09-09,23:30:00,2001-09-10,00:10:00,2001-09-09,23:40:00,Guarda,Gouveia,Nabais,Quinta do Saibro,90611,40.515833,-7.547778,249600.0,394300.0,dms_recuperado,148.0,2.5,145.5,0.0,Florestal,4.0,Intencional,0,1,0,0,0.67
DM90110524,22741.0,2001,9,9,2001-09-09,13:35:00,2001-09-10,05:00:00,,,Porto,Baião,Teixeira,Mafomedes,130216,41.216944,-7.9125,218500.0,472000.0,dms_recuperado,121.0,6.0,115.0,0.0,Florestal,,,0,1,0,0,15.42
RO1013299,16341.0,2001,9,9,2001-09-09,03:24:00,2001-09-10,05:54:00,,,Lisboa,Mafra,Venda do Pinheiro,Jeromelo,110916,38.954722,-9.248611,103300.0,221400.0,dms_recuperado,118.0,13.0,100.0,5.0,Florestal,6.0,Desconhecida,0,1,0,0,26.5
TM901822,0.0,2001,9,9,2001-09-09,20:00:00,2001-09-11,12:00:00,2001-09-09,20:00:00,Bragança,Macedo de Cavaleiros,Lagoa,Quebrada,40516,41.443611,-6.736667,316700.0,498100.0,dms_recuperado,112.5,66.86,43.12,2.52,Florestal,2.0,Negligente,0,1,0,0,40.0
TM201933,13575.0,2001,9,9,2001-09-09,20:00:00,2001-09-11,14:00:00,2001-09-09,20:00:00,Bragança,Macedo de Cavaleiros,Lagoa,LAGOA,40516,41.443056,-6.766389,314200.0,498000.0,dms_recuperado,110.075,53.0,36.075,21.0,Florestal,,,0,1,0,0,42.0
BI201606,18562.0,2001,9,11,2001-09-11,20:32:00,2001-09-11,21:57:00,2001-09-11,20:50:00,Castelo Branco,Covilhã,Verdelhos,Cabeço dos Lobos,50327,40.347222,-7.502222,253600.0,375600.0,dms_recuperado,140.0,10.0,130.0,0.0,Florestal,4.0,Intencional,0,1,0,0,1.42
BL1011422,26816.0,2001,9,11,2001-09-11,13:50:00,2001-09-12,02:25:00,2001-09-11,14:15:00,Viseu,Viseu,Santos Evos,POVOLIDE,182325,40.668333,-7.795,228575.0,411128.0,dms_recuperado,104.0,7.0,93.0,4.0,Florestal,4.0,Intencional,0,1,0,0,12.58
BL2011104,29302.0,2001,9,12,2001-09-12,10:00:00,2001-09-20,23:00:00,2001-09-12,10:05:00,Coimbra,Pampilhosa da Serra,Fajão,Covanca,61203,40.186389,-7.824167,226300.0,357600.0,dms_recuperado,3070.4,1750.3,1320.1,0.0,Florestal,,,0,1,0,0,205.0
TM201979,13775.0,2001,9,13,2001-09-13,14:35:00,2001-09-13,23:30:00,2001-09-13,15:20:00,Bragança,Bragança,Nogueira,NOGUEIRA,40225,41.770556,-6.819722,309200.0,534300.0,dms_recuperado,242.88,199.6,43.28,0.0,Florestal,4.0,Intencional,0,1,0,0,8.92
TM1012241,8260.0,2001,9,13,2001-09-13,11:34:00,2001-09-13,14:40:00,2001-09-13,11:40:00,Vila Real,Montalegre,Meixide,MEIXIDE,170614,41.813611,-7.5975,244500.0,538400.0,dms_recuperado,195.65,0.0,195.65,0.0,Florestal,2.0,Negligente,0,1,0,0,3.1
BI201616,18665.0,2001,9,13,2001-09-13,12:07:00,2001-09-13,19:02:00,2001-09-13,12:07:00,Castelo Branco,Idanha-a-Nova,Segura,SEGURA,50515,39.828056,-6.985833,298200.0,318400.0,dms_recuperado,108.0,108.0,0.0,0.0,Florestal,,,0,1,0,0,6.92
BL1011601,27175.0,2001,9,14,2001-09-14,15:20:00,2001-09-15,00:01:00,2001-09-14,15:30:00,Viseu,Mangualde,Abrunhosa-a-Velha,ABRUNHOSA A VELHA,180601,40.578333,-7.639167,241800.0,401200.0,dms_recuperado,202.0,6.0,196.0,0.0,Florestal,4.0,Intencional,0,1,0,0,8.68
TM1012296,8336.0,2001,9,14,2001-09-14,15:35:00,2001-09-15,00:00:00,2001-09-14,15:55:00,Vila Real,Boticas,Ardãos,Mexido \ REG,170202,41.772778,-7.618611,242765.0,533851.0,dms_recuperado,137.98,5.0,132.98,0.0,Florestal,2.0,Negligente,0,1,0,0,8.42
BI1011249,15336.0,2001,9,15,2001-09-15,05:23:00,2001-09-15,19:50:00,2001-09-15,05:33:00,Guarda,Gouveia,Nespereira,NESPEREIRA,90612,40.519722,-7.609167,244400.0,394700.0,dms_recuperado,150.5,10.5,140.0,0.0,Florestal,,,0,1,0,0,14.45
BL2011022,21858.0,2001,9,15,2001-09-15,21:15:00,2001-09-15,23:40:00,2001-09-15,21:27:00,Leiria,Porto de Mós,Mendiga,Marinha,101607,39.511944,-8.845833,138700.0,282900.0,dms_recuperado,118.0,0.0,98.0,20.0,Florestal,6.0,Desconhecida,0,1,0,0,2.42
DM4011077,17050.0,2001,9,16,2001-09-16,10:30:00,2001-09-18,23:45:00,2001-09-16,10:30:00,Viana do Castelo,Caminha,Caminha (matriz),VILARELHO,160207,41.869444,-8.84,141300.0,544700.0,dms_recuperado,628.0,538.0,90.0,0.0,Florestal,,,0,1,0,0,61.25
TM1012370,8454.0,2001,9,16,2001-09-16,18:25:00,2001-09-19,10:00:00,2001-09-16,18:50:00,Vila Real,Vila Pouca de Aguiar,Bragado,Monteiros,171304,41.588889,-7.692778,236700.0,513400.0,dms_recuperado,189.214,189.214,0.0,0.0,Florestal,4.0,Intencional,0,1,0,0,63.58
BI1011288,15511.0,2001,9,16,2001-09-16,14:40:00,2001-09-16,23:00:00,2001-09-16,15:00:00,Guarda,Sabugal,Santo Estêvão,Ribeira do Bispo,91131,40.308056,-7.175556,281400.0,371500.0,dms_recuperado,166.5,50.0,90.0,26.5,Florestal,,,0,1,0,0,8.33
TM1012358,8443.0,2001,9,16,2001-09-16,14:30:00,2001-09-19,01:50:00,2001-09-16,14:43:00,Vila Real,Vila Pouca de Aguiar,Vila Pouca de Aguiar,Cidadelha,171314,41.511389,-7.639444,241200.0,504800.0,dms_recuperado,109.34,69.34,40.0,0.0,Florestal,4.0,Intencional,0,1,0,0,59.33
BI201645,19037.0,2001,9,17,2001-09-17,19:07:00,2001-09-20,20:00:00,,,Castelo Branco,Vila de Rei,Vila de Rei,Vilar,51003,39.668889,-8.185278,195500.0,300100.0,dms_recuperado,1552.0,1532.0,20.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,72.88
RO1013831,22763.0,2001,9,17,2001-09-17,15:34:00,2001-09-18,20:30:00,,,Santarém,Ferreira do Zêzere,Águas Belas,ÁGUAS BELAS \ VG,141101,39.711111,-8.300833,185600.0,304800.0,dms_recuperado,998.0,946.0,52.0,0.0,Florestal,2.0,Negligente,0,1,0,0,28.93
BL2011063,29954.0,2001,9,17,2001-09-17,14:20:00,2001-09-17,23:59:00,2001-09-17,14:30:00,Coimbra,Pampilhosa da Serra,Pampilhosa da Serra,Carvalho,61206,40.064444,-7.998056,211500.0,344000.0,dms_recuperado,802.0,701.6,43.2,57.2,Florestal,2.0,Negligente,0,1,0,0,9.65
TM1012395,8490.0,2001,9,17,2001-09-17,10:10:00,2001-09-17,20:40:00,2001-09-17,10:25:00,Vila Real,Boticas,Dornelas,Chão da Pedra,170210,41.667778,-7.854444,223200.0,522100.0,dms_recuperado,498.424,4.0,494.424,0.0,Florestal,2.0,Negligente,0,1,0,0,10.5
TM2011196,14142.0,2001,9,17,2001-09-17,20:28:00,2001-09-18,03:30:00,2001-09-17,20:35:00,Bragança,Macedo de Cavaleiros,Ferreira,Comunhas,40514,41.621667,-6.960833,297700.0,517600.0,dms_recuperado,348.034,110.0,238.034,0.0,Florestal,2.0,Negligente,0,1,0,0,7.03
DM90113518,17695.0,2001,9,17,2001-09-17,12:55:00,2001-09-17,15:30:00,,,Braga,Vieira do Minho,Eira Vedra,Outeiro,31107,41.649167,-8.143889,199100.0,520000.0,dms_recuperado,250.0,11.0,239.0,0.0,Florestal,,,0,1,0,0,2.58
